,BGL,FREQ,S11,S11_Scaled,S11_Derivative,S11_Mean,S11_Std,S11_Min,S11_Max
6254,150,3.779999971,-13.532581388571428,0.6978855914959357,-3.937647938226219,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16251,150,3.7875000235,-13.564785405714286,0.6971262682275476,-4.115744835696317,,,,
6255,150,3.795000076,-13.596989422857144,0.6963669449591596,-4.293838895508808,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16252,150,3.8025000095,-13.631870289285715,0.6955445055292196,-4.472329745602929,,,,
6256,150,3.809999943,-13.666751155714286,0.6947220660992797,-4.65082342777725,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16253,150,3.8174999955,-13.704295743571429,0.6938368200433139,-4.828368125524557,,,,
6257,150,3.825000048,-13.741840331428572,0.6929515739873482,-5.005910006248896,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16254,150,3.832499981,-13.782020362857143,0.692004188055558,-5.181646294639094,,,,
6258,150,3.839999914,-13.822200394285714,0.6910568021237677,-5.357385383119023,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16255,150,3.8474999665,-13.864976236428571,0.6900482108005213,-5.530396917478835,,,,
6259,150,3.855000019,-13.907752078571429,0.6890396194772749,-5.703405695207652,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16256,150,3.8624999525000003,-13.95307973,0.6879708602514176,-5.873571720095444,,,,
6260,150,3.869999886,-13.998407381428573,0.6869021010255603,-6.043740444974951,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16257,150,3.8774999379999997,-14.046242275714286,0.6857742247078047,-6.2108423847669485,,,,
6261,150,3.88499999,-14.09407717,0.6846463483900491,-6.377941684366235,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16258,150,3.8925000425,-14.14437787857143,0.6834603318050604,-6.5423279455913645,,,,
6262,150,3.900000095,-14.194678587142857,0.6822743152200716,-6.706714195857557,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16259,150,3.9075000285000003,-14.2474125,0.6810309272635957,-6.868981172953625,,,,
6263,150,3.914999962,-14.300146412857144,0.6797875393071197,-7.031250724709006,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16260,150,3.9225000144999997,-14.355292867142857,0.6784872671788791,-7.1920311887532655,,,,
6264,150,3.930000067,-14.410439321428571,0.6771869950506386,-7.352809101764806,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16261,150,3.9375,-14.467996484285713,0.6758298819667039,-7.5135817393192665,,,,
6265,150,3.944999933,-14.525553647142857,0.6744727688827693,-7.674356938540975,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16262,150,3.9524999855000003,-14.585541558571428,0.6730583423294716,-7.836345860848541,,,,
6266,150,3.960000038,-14.64552947,0.6716439157761738,-7.998332202150794,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16263,150,3.9674999714999997,-14.70799447,0.6701710831245995,-8.163535047871088,,,,
6267,150,3.974999905,-14.770459469999999,0.6686982504730252,-8.328740514832628,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16264,150,3.9824999575,-14.835479279285714,0.6671651791832609,-8.49899521810969,,,,
6268,150,3.99000001,-14.90049908857143,0.6656321078934966,-8.669247220031279,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16265,150,3.9975000620000003,-14.968186343571428,0.6640361421645373,-8.847075984418074,,,,
6269,150,4.005000114,-15.03587359857143,0.6624401764355783,-9.024904760660158,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16266,150,4.0125000475,-15.10637775357143,0.6607777923556031,-9.212769572344376,,,,
6270,150,4.019999981,-15.176881908571428,0.6591154082756279,-9.400637352318165,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16267,150,4.027499914,-15.250400297857142,0.6573819529929712,-9.601588406517571,,,,
6271,150,4.034999847,-15.323918687142857,0.6556484977103145,-9.80253947411451,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16268,150,4.042500019,-15.400689432142858,0.6538383566725865,-10.019205484609076,,,,
6272,150,4.050000191,-15.477460177142857,0.6520282156348585,-10.235864590838926,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16269,150,4.057500124,-15.557774984285714,0.6501345108343319,-10.472296836779584,,,,
6273,150,4.065000057,-15.638089791428571,0.6482408060338054,-10.708736617094612,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16270,150,4.0724999905,-15.722292352142858,0.6462554337330584,-10.96792213831649,,,,
6274,150,4.079999924,-15.806494912857143,0.6442700614323114,-11.227107642259062,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16271,150,4.087499857,-15.89498291,0.6421836448555979,-11.512806321118862,,,,
6275,150,4.09499979,-15.983470907142857,0.6400972282788844,-11.79850501902565,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16272,150,4.102499962,-16.076700054285713,0.6378990223717296,-12.114391484974224,,,,
6276,150,4.110000134,-16.16992920142857,0.6357008164645749,-12.430267884904222,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16273,150,4.117500067,-16.268406989285715,0.6333788553437744,-12.780372870723099,,,,
6277,150,4.125,-16.366884777142857,0.6310568942229738,-13.130489013320917,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16274,150,4.132499933,-16.47116281857143,0.6285981716702129,-13.517176039153403,,,,
6278,150,4.139999866,-16.57544086,0.6261394491174519,-13.903863064986126,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16275,150,4.147500038,-16.686087817857143,0.6235305569005407,-14.328232988082968,,,,
6279,150,4.15500021,-16.796734775714285,0.6209216646836295,-14.752589388235913,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16276,150,4.162500143,-16.914287015714287,0.6181499560894136,-15.213173364929903,,,,
6280,150,4.170000076,-17.031839255714285,0.6153782474951979,-15.673772019029917,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16277,150,4.1775000095,-17.156694119999997,0.6124343537814723,-16.16061744854248,,,,
6281,150,4.184999943,-17.281548984285713,0.6094904600677464,-16.64746284559887,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16278,150,4.192499876,-17.413762405,0.6063730624370041,-17.13803819520657,,,,
6282,150,4.199999809,-17.545975825714287,0.6032556648062617,-17.62861357751935,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16279,150,4.207499981,-17.684875220000002,0.5999806217711559,-18.074061148239394,,,,
6283,150,4.215000153,-17.823774614285714,0.59670557873605,-18.519494524354418,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16280,150,4.222500086,-17.967270425000002,0.5933221589748378,-18.826215216493033,,,,
6284,150,4.230000019,-18.110766235714287,0.5899387392136256,-19.132945682886124,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16281,150,4.2374999525,-18.254211769285718,0.5865565049133535,-19.12959320576031,,,,
6285,150,4.244999886,-18.397657302857144,0.5831742706130816,-19.12624072885913,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16282,150,4.2525000575,-18.532314552857144,0.5799992510890088,-18.540055791038558,,,,
6286,150,4.260000229,-18.666971802857145,0.5768242315649363,-17.953889454393853,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16283,150,4.267500162,-18.778927899285716,0.5741844717896574,-16.440775224503646,,,,
6287,150,4.275000095,-18.890883995714287,0.5715447120143785,-14.92761287715104,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16284,150,4.2825000284999994,-18.96278902142857,0.5698492974672836,-12.257517234760922,,,,
6288,150,4.289999962,-19.034694047142857,0.5681538829201886,-9.587421770378127,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16285,150,4.297499895,-19.052680373571427,0.567729791847654,-5.992810145534011,,,,
6289,150,4.304999828,-19.0706667,0.5673057007751194,-2.3981982810475264,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16286,150,4.3125,-19.033022440714287,0.568193296936495,1.3105196835048207,,,,
6290,150,4.320000172,-18.995378181428574,0.5690808930978706,5.019119466288454,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16287,150,4.327500105,-18.913795874285714,0.5710044836806092,7.94838212322979,,,,
6291,150,4.335000038,-18.832213567142855,0.5729280742633477,10.877738126841782,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16288,150,4.3424999715000006,-18.72404507,0.5754785280288759,12.650166205526773,,,,
6292,150,4.349999905,-18.615876572857143,0.578028981794404,14.422594166049688,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16289,150,4.357499838,-18.49617082,0.5808514670483746,15.191751873259006,,,,
6293,150,4.364999771,-18.376465067142856,0.5836739523023453,15.960909631745023,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16290,150,4.3724999425,-18.255134257142856,0.5865347540090604,16.06899224316324,,,,
6294,150,4.380000114,-18.133803447142856,0.5893955557157753,16.177071417633,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16291,150,4.3875000475,-18.01631950142857,0.5921656540313726,15.920872268180483,,,,
6295,150,4.394999981,-17.898835555714285,0.5949357523469696,15.664664988601668,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16292,150,4.402499914,-17.787773137142857,0.5975544405153008,15.236559891097007,,,,
6296,150,4.409999847,-17.676710718571428,0.600173128683632,14.808454765052913,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16293,150,4.417500019,-17.573011805,0.6026181962549244,14.317321921603293,,,,
6297,150,4.425000191,-17.469312891428572,0.6050632638262168,13.826204728562203,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16294,150,4.432500124,-17.37306099,0.6073327418250978,13.3299610236067,,,,
6298,150,4.440000057,-17.27680908857143,0.6096022198239789,12.833701504876181,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16295,150,4.4474999905,-17.187673764285712,0.6117038994208197,12.359258378351871,,,,
6299,150,4.454999924,-17.09853844,0.6138055790176604,11.884815283457385,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16296,150,4.462499857,-17.016017489285716,0.615751301432628,11.443853516962601,,,,
6300,150,4.46999979,-16.93349653857143,0.6176970238475956,11.002891721070577,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16297,150,4.477499962,-16.85703092285714,0.619499970386405,10.599030235360308,,,,
6301,150,4.485000134,-16.780565307142858,0.6213029169252144,10.195181619073134,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16298,150,4.492500067,-16.709601858571432,0.6229761304707888,9.828535485965347,,,,
6302,150,4.5,-16.638638410000002,0.6246493440163634,9.46187766896414,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16299,150,4.507499933,-16.57266272857143,0.6262049533626831,9.129356888921576,,,,
6303,150,4.514999866,-16.506687047142858,0.6277605627090028,8.796836108878775,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16300,150,4.522500038,-16.445226872142857,0.6292097030677872,8.495664292254588,,,,
6304,150,4.53000021,-16.383766697142857,0.6306588434265716,8.194502072752693,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16301,150,4.537500143,-16.326400892857144,0.6320114445573779,7.921676500645643,,,,
6305,150,4.545000076,-16.269035088571428,0.6333640456881844,7.648842234419138,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16302,150,4.5525000095,-16.215391662142856,0.6346288786344154,7.40068124701553,,,,
6306,150,4.559999943,-16.161748235714285,0.6358937115806464,7.152520276155899,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16303,150,4.567499876,-16.11149700642857,0.6370785615169907,6.92637202566328,,,,
6307,150,4.574999809,-16.061245777142858,0.638263411453335,6.700223760093975,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16304,150,4.582499981,-16.01410160642857,0.6393750015271265,6.492981215798372,,,,
6308,150,4.590000153,-15.966957435714287,0.6404865916009181,6.285745275479889,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16305,150,4.597500086,-15.922670575714285,0.6415308104986,6.095359380103272,,,,
6309,150,4.605000019,-15.878383715714286,0.6425750293962817,5.9049674177089555,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16306,150,4.6124999525,-15.836741995,0.6435568798074839,5.728623032363896,,,,
6310,150,4.619999886,-15.795100274285714,0.644538730218686,5.5522786587758,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16307,150,4.6275000575,-15.755918883571429,0.6454625696740304,5.388169711383657,,,,
6311,150,4.635000229,-15.716737492857142,0.6463864091293747,5.224065971596059,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16308,150,4.642500162,-15.679861980714286,0.6472558793659475,5.070424866516196,,,,
6312,150,4.650000095,-15.64298646857143,0.6481253496025204,4.916778875605421,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16309,150,4.6575000284999994,-15.608288428571429,0.6489434782546877,4.771612610209567,,,,
6313,150,4.664999962,-15.573590388571429,0.649761606906855,4.626446354491258,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16310,150,4.672499895,-15.540963724285714,0.6505308955720588,4.488353565394361,,,,
6314,150,4.679999828,-15.50833706,0.6513001842372625,4.35026076709135,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16311,150,4.6875,-15.47769852,0.6520225958615091,4.217650762158769,,,,
6315,150,4.695000172,-15.447059979999999,0.6527450074857557,4.085044982968342,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16312,150,4.702500105,-15.418343117142857,0.6534221087947572,3.9569991581486774,,,,
6316,150,4.710000038,-15.389626254285716,0.6540992101037587,3.8289492528988207,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16313,150,4.7174999715000006,-15.362785224285716,0.6547320820382161,3.70389248845253,,,,
6317,150,4.724999905,-15.335944194285714,0.6553649539726736,3.578835732343762,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16314,150,4.732499838,-15.310947449285713,0.6559543403845696,3.455882424020587,,,,
6318,150,4.739999771,-15.285950704285714,0.6565437267964653,3.3329291075000165,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16315,150,4.7474999425,-15.262780037857143,0.6570900569665563,3.2111383909738462,,,,
6319,150,4.755000114,-15.239609371428571,0.6576363871366474,3.089351547304023,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16316,150,4.7625000475,-15.218262337857142,0.6581397187312724,2.967825891885532,,,,
6320,150,4.769999981,-15.196915304285714,0.6586430503258974,2.8462963800185297,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16317,150,4.777499914,-15.177401401428572,0.6591031593995811,2.7240866729427284,,,,
6321,150,4.784999847,-15.157887498571428,0.6595632684732646,2.6018769577198273,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16318,150,4.792500019,-15.140226953571428,0.6599796780997851,2.478279175855283,,,,
6322,150,4.800000191,-15.122566408571428,0.6603960877263055,2.3546853325497543,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16319,150,4.807500124,-15.106790680714287,0.6607680561420639,2.229069253658057,,,,
6323,150,4.815000057,-15.091014952857144,0.6611400245578223,2.103449171764876,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16320,150,4.8224999905,-15.077166625714286,0.6614665477049556,1.9749545770957853,,,,
6324,150,4.829999924,-15.063318298571428,0.6617930708520889,1.846459990992959,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16321,150,4.837499857,-15.051451065714286,0.6620728827153057,1.7143859247013813,,,,
6325,150,4.84499979,-15.039583832857144,0.6623526945785224,1.5823118496047863,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16322,150,4.852499962,-15.029764758571428,0.6625842138807915,1.44574368931807,,,,
6326,150,4.860000134,-15.019945684285714,0.6628157331830604,1.3091798809033839,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16323,150,4.867500067,-15.012251244285714,0.6629971567397335,1.1675594461314267,,,,
6327,150,4.875,-15.004556804285714,0.6631785802964065,1.0259344983481569,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16324,150,4.882499933,-14.999078802857142,0.6633077434977092,0.8781706068955979,,,,
6328,150,4.889999866,-14.99360080142857,0.6634369066990118,0.7304067154429207,-6.147497565606,5.174693464269902,-19.0706667,-1.6638294032857144
16325,150,4.897500038,-14.990447754285714,0.66351125090431,0.5753992103006574,,,,
